"name","type","n","missing","unique","mean","median","mode","mode_value","sd","v","min","max","range","skew","skew_2se","kurt","kurt_2se","category","description"
"DS14_12_12","ordered, factor",2667,0.0691099476439791,6,NA,NA,754,"Rather false",NA,0.76305928575576,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DS14_13_12","ordered, factor",2667,0.0691099476439791,6,NA,NA,1628,"False",NA,0.543794792805005,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DS14_14_12","ordered, factor",2667,0.0691099476439791,6,NA,NA,1254,"False",NA,0.65716869755735,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DS14_1_12","ordered, factor",2667,0.0691099476439791,6,NA,NA,1050,"True",NA,0.681300945368331,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DS14_3_12","ordered, factor",2667,0.0691099476439791,6,NA,NA,893,"Neutral",NA,0.756256705257175,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perfectionism_push_20","ordered, factor",393,0.86282722513089,5,NA,NA,2472,NA,NA,0.642399756553943,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perfectionism_standards_20","ordered, factor",393,0.86282722513089,5,NA,NA,2472,NA,NA,0.692578132587456,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perfectionism_failure_20","ordered, factor",393,0.86282722513089,5,NA,NA,2472,NA,NA,0.666265239658399,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perfectionism_judge_20","ordered, factor",393,0.86282722513089,5,NA,NA,2472,NA,NA,0.664711328658651,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perfectionism_striving_20","ordered, factor",393,0.86282722513089,5,NA,NA,2472,NA,NA,0.62761170353968,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perfectionism_careful_20","ordered, factor",393,0.86282722513089,5,NA,NA,2472,NA,NA,0.644886014153539,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perfectionism_ambition_20","ordered, factor",393,0.86282722513089,5,NA,NA,2472,NA,NA,0.697201017811705,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Historydepression_12","factor",2670,0.0680628272251309,3,NA,NA,2344,"No",NA,0.214379216989999,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDS_1_12","ordered, factor",2757,0.037696335078534,5,NA,NA,2064,"As much as I always could",NA,0.395694331137715,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDS_2_12","ordered, factor",2757,0.037696335078534,5,NA,NA,1867,"As much as I ever did",NA,0.468737144044197,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDS_4_12","ordered, factor",2757,0.037696335078534,5,NA,NA,1218,"No, not at all",NA,0.664549327336266,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDS_3_12","ordered, factor",2757,0.037696335078534,5,NA,NA,1088,"No, never",NA,0.668230398198985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDS_5_12","ordered, factor",2757,0.037696335078534,5,NA,NA,1754,"No, not at all",NA,0.525921093259628,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDS_6_12","ordered, factor",2757,0.037696335078534,5,NA,NA,1059,"No, most of the time I have coped quite well",NA,0.666417753654792,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDS_7_12","ordered, factor",2757,0.037696335078534,5,NA,NA,2241,"No, not at all",NA,0.31959562423555,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDS_8_12","ordered, factor",2757,0.037696335078534,5,NA,NA,1585,"No, not at all",NA,0.566370510175635,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDS_9_12","ordered, factor",2757,0.037696335078534,5,NA,NA,2034,"No, never",NA,0.402988587496279,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDS_10_12","ordered, factor",2757,0.037696335078534,5,NA,NA,2705,"Never",NA,0.0371751320113842,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Historyanxiety_12","factor",2670,0.0680628272251309,3,NA,NA,2415,"No",NA,0.172768589824517,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCL90_1_12","ordered, factor",2246,0.216055846422339,6,NA,NA,1586,"Not at all",NA,0.444708273301145,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCL90_2_12","ordered, factor",2231,0.221291448516579,6,NA,NA,1998,"Not at all",NA,0.190254634936064,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCL90_3_12","ordered, factor",2244,0.216753926701571,6,NA,NA,1829,"Not at all",NA,0.313077694211699,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCL90_4_12","ordered, factor",2240,0.218150087260035,6,NA,NA,1586,"Not at all",NA,0.438610889668367,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCL90_5_12","ordered, factor",2244,0.216753926701571,6,NA,NA,1619,"Not at all",NA,0.432063240139679,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCL90_6_12","ordered, factor",2242,0.217452006980803,6,NA,NA,1054,"A little bit",NA,0.61145347000456,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCL90_7_12","ordered, factor",2240,0.218150087260035,6,NA,NA,1958,"Not at all",NA,0.226505500637755,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCL90_8_12","ordered, factor",2244,0.216753926701571,6,NA,NA,1656,"Not at all",NA,0.415331754156856,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCL90_9_12","ordered, factor",2239,0.218499127399651,6,NA,NA,1762,"Not at all",NA,0.351763302740947,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCL90_10_12","ordered, factor",2236,0.219546247818499,6,NA,NA,1546,"Not at all",NA,0.461870081700967,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TPDS_NA_1_12","ordered, factor",2743,0.0425828970331588,5,NA,NA,1533,"Rarely or never",NA,0.54579681764433,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TPDS_NA_2_12","ordered, factor",2682,0.0638743455497382,5,NA,NA,1212,"Rarely or never",NA,0.590647123558554,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TPDS_NA_3_12","ordered, factor",2682,0.0638743455497382,5,NA,NA,1198,"Now and then",NA,0.609257118325779,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TPDS_NA_4_12","ordered, factor",2743,0.0425828970331588,5,NA,NA,1645,"Rarely or never",NA,0.533262077373499,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TPDS_NA_5_12","ordered, factor",2682,0.0638743455497382,5,NA,NA,1456,"Now and then",NA,0.618415864928785,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TPDS_NA_6_12","ordered, factor",2682,0.0638743455497382,5,NA,NA,1099,"Now and then",NA,0.663154423585635,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TPDS_NA_7_12","ordered, factor",2743,0.0425828970331588,5,NA,NA,2095,"Rarely or never",NA,0.385620827296579,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TPDS_NA_8_12","ordered, factor",2743,0.0425828970331588,5,NA,NA,1843,"Rarely or never",NA,0.473633013288457,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TPDS_NA_9_12","ordered, factor",2682,0.0638743455497382,5,NA,NA,1146,"Rarely or never",NA,0.624409366500564,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TPDS_NA_10_12","ordered, factor",2743,0.0425828970331588,5,NA,NA,1840,"Rarely or never",NA,0.47439457132722,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TPDS_PI_1_12","ordered, factor",2657,0.0726003490401396,5,NA,NA,1182,"Fairly often",NA,0.651483381114274,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TPDS_PI_2_12","ordered, factor",2597,0.093542757417103,5,NA,NA,1023,"Fairly often",NA,0.690996349717225,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TPDS_PI_3_12","ordered, factor",2657,0.0726003490401396,5,NA,NA,1779,"Very often",NA,0.480284784696803,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TPDS_PI_4_12","ordered, factor",2657,0.0726003490401396,5,NA,NA,1728,"Very often",NA,0.498490222389243,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOBS_1_12","numeric",306,0.893193717277487,67,29.156862745098,20,20,NA,22.9495862735118,NA,0,100,100,0.873275283686686,3.13343098743984,-0.109432370230106,-0.196955075514384,NA,NA
"FOBS_2_12","numeric",298,0.895986038394415,65,28.8859060402685,22.5,22.5,NA,22.3397488754027,NA,0,100,100,0.866415075915645,3.06830636151759,0.0693855218843265,0.123262248838213,NA,NA
"DERS16_1_8wPP","ordered, factor",2332,0.186038394415358,6,NA,NA,1074,"Almost never",NA,0.596836025879037,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DERS16_2_8wPP","ordered, factor",2332,0.186038394415358,6,NA,NA,1380,"Almost never",NA,0.546048121592638,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DERS16_3_8wPP","ordered, factor",2332,0.186038394415358,6,NA,NA,943,"Almost never",NA,0.668904407027,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DERS16_4_8wPP","ordered, factor",2332,0.186038394415358,6,NA,NA,1706,"Almost never",NA,0.424511752366214,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DERS16_5_8wPP","ordered, factor",2332,0.186038394415358,6,NA,NA,1589,"Almost never",NA,0.484458161340908,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DERS16_6_8wPP","ordered, factor",2332,0.186038394415358,6,NA,NA,1641,"Almost never",NA,0.451974394581761,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DERS16_7_8wPP","ordered, factor",2332,0.186038394415358,6,NA,NA,932,"Sometimes",NA,0.676701437822348,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DERS16_8_8wPP","ordered, factor",2332,0.186038394415358,6,NA,NA,1764,"Almost never",NA,0.39184226320946,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DERS16_9_8wPP","ordered, factor",2332,0.186038394415358,6,NA,NA,1141,"Almost never",NA,0.647663281247701,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DERS16_10_8wPP","ordered, factor",2332,0.186038394415358,6,NA,NA,966,"Almost never",NA,0.691586444398024,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DERS16_11_8wPP","ordered, factor",2332,0.186038394415358,6,NA,NA,1585,"Almost never",NA,0.480610581689905,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DERS16_12_8wPP","ordered, factor",2332,0.186038394415358,6,NA,NA,1553,"Almost never",NA,0.492069101971526,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DERS16_13_8wPP","ordered, factor",2332,0.186038394415358,6,NA,NA,840,"Sometimes",NA,0.712635227971485,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DERS16_14_8wPP","ordered, factor",2332,0.186038394415358,6,NA,NA,1298,"Almost never",NA,0.597229168934564,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DERS16_15_8wPP","ordered, factor",2332,0.186038394415358,6,NA,NA,931,"Sometimes",NA,0.674226365078011,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DERS16_16_8wPP","ordered, factor",2332,0.186038394415358,6,NA,NA,1564,"Almost never",NA,0.494866706483587,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Treatment_12","factor",2670,0.0680628272251309,4,NA,NA,1384,"No",NA,0.606726984527767,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BSMAS_1_12","ordered, factor",2232,0.220942408376963,6,NA,NA,753,"Very rarely",NA,0.731676992202053,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BSMAS_2_12","ordered, factor",2231,0.221291448516579,6,NA,NA,1030,"Very rarely",NA,0.651969587900094,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BSMAS_3_12","ordered, factor",2230,0.221640488656195,6,NA,NA,1591,"Very rarely",NA,0.450331999436948,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BSMAS_4_12","ordered, factor",2226,0.22303664921466,6,NA,NA,1187,"Very rarely",NA,0.626603507191413,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BSMAS_5_12","ordered, factor",2227,0.222687609075044,6,NA,NA,1638,"Very rarely",NA,0.421309765503942,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BSMAS_6_12","ordered, factor",2218,0.225828970331588,6,NA,NA,1891,"Very rarely",NA,0.258813657581506,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECR_SF_1_8wPP","ordered, factor",2308,0.194415357766143,8,NA,NA,1742,"Strongly disagree",NA,0.408508645987583,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECR_SF_2_8wPP","ordered, factor",2308,0.194415357766143,8,NA,NA,1591,"Strongly disagree",NA,0.495365002748334,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECR_SF_3_8wPP","ordered, factor",2308,0.194415357766143,8,NA,NA,1766,"Strongly disagree",NA,0.397583268504696,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECR_SF_4_8wPP","ordered, factor",2308,0.194415357766143,8,NA,NA,1891,"Strongly disagree",NA,0.316626442875208,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECR_SF_5_8wPP","ordered, factor",2308,0.194415357766143,7,NA,NA,1997,"Strongly disagree",NA,0.243859051028898,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECR_SF_6_8wPP","ordered, factor",2308,0.194415357766143,8,NA,NA,631,"Strongly disagree",NA,0.816600536450715,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECR_SF_8_8wPP","ordered, factor",2308,0.194415357766143,8,NA,NA,1762,"Strongly disagree",NA,0.397024590828675,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECR_SF_10_8wPP","ordered, factor",2308,0.194415357766143,8,NA,NA,798,"Slightly agree",NA,0.79946925620778,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECR_SF_7_8wPP","ordered, factor",2308,0.194415357766143,8,NA,NA,992,"Strongly agree",NA,0.744999684617441,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECR_SF_9_8wPP","ordered, factor",2308,0.194415357766143,8,NA,NA,1254,"Strongly agree",NA,0.584013032808797,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECR_SF_11_8wPP","ordered, factor",2308,0.194415357766143,8,NA,NA,1289,"Strongly agree",NA,0.588994575419985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECR_SF_12_8wPP","ordered, factor",2308,0.194415357766143,8,NA,NA,899,"Strongly agree",NA,0.714517960285827,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OBVL_4_8wPP","ordered, factor",2068,0.278184991273996,5,NA,NA,1060,"Somewhat true	",NA,0.635974076748388,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OBVL_8_8wPP","ordered, factor",2070,0.277486910994764,5,NA,NA,928,"Somewhat true	",NA,0.653556909146071,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OBVL_12_8wPP","ordered, factor",2070,0.277486910994764,5,NA,NA,903,"Not true	",NA,0.630556605755093,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OBVL_16_8wPP","ordered, factor",2069,0.27783595113438,5,NA,NA,934,"Somewhat true	",NA,0.665194342781576,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OBVL_20_8wPP","ordered, factor",2066,0.278883071553229,5,NA,NA,945,"Somewhat true	",NA,0.662929240203957,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OBVL_24_8wPP","ordered, factor",2070,0.277486910994764,5,NA,NA,1108,"Not true	",NA,0.587862960629186,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OBVL_1_8wPP","ordered, factor",2066,0.278883071553229,5,NA,NA,1665,"Very true",NA,0.323957982886151,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OBVL_2_8wPP","ordered, factor",2060,0.280977312390925,5,NA,NA,915,"Very true",NA,0.629573475351117,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OBVL_5_8wPP","ordered, factor",2069,0.27783595113438,5,NA,NA,1302,"Very true",NA,0.497726455646554,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OBVL_6_8wPP","ordered, factor",2065,0.279232111692845,5,NA,NA,978,"Very true",NA,0.580947768938084,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OBVL_9_8wPP","ordered, factor",2063,0.279930191972077,5,NA,NA,1472,"Very true",NA,0.43200690606534,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OBVL_10_8wPP","ordered, factor",2063,0.279930191972077,5,NA,NA,888,"Quite true	",NA,0.628579296512733,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OBVL_13_8wPP","ordered, factor",2061,0.280628272251309,5,NA,NA,1483,"Very true",NA,0.421549814594697,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OBVL_14_8wPP","ordered, factor",2066,0.278883071553229,5,NA,NA,1145,"Very true",NA,0.537760205568608,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OBVL_17_8wPP","ordered, factor",2067,0.278534031413613,5,NA,NA,1078,"Very true",NA,0.576388142836646,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OBVL_18_8wPP","ordered, factor",2067,0.278534031413613,5,NA,NA,1403,"Very true",NA,0.462187263676981,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OBVL_21_8wPP","ordered, factor",2064,0.279581151832461,5,NA,NA,1527,"Very true",NA,0.402729891532961,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OBVL_22_8wPP","ordered, factor",2069,0.27783595113438,5,NA,NA,944,"Quite true	",NA,0.587913223840341,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OBVL_25_8wPP","ordered, factor",2064,0.279581151832461,5,NA,NA,801,NA,NA,0.708033340093744,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OBVL_Parent_Child_Relationship_8wPP","numeric",2039,0.288307155322862,19,8.21333987248651,7,7,NA,2.90140546256945,NA,6,24,18,1.58623505392122,14.6315281283001,2.61189307893409,12.0520160522988,NA,NA
"OBVL_Parenting_8wPP","numeric",2035,0.289703315881326,21,11.8604422604423,12,12,NA,3.555043061775,NA,7,26,19,0.569231815376986,5.24548355279239,-0.110904222299514,-0.511242586674142,NA,NA
"OBVL_Role_Limitation_8wPP","numeric",2059,0.281326352530541,20,12.4487615347256,12,12,NA,3.86565854761653,NA,6,24,18,0.799591466342698,7.41151100111572,0.222013153783308,1.02943143036343,NA,NA
"COVID19_PPQ_3_12","ordered, factor",720,0.74869109947644,5,NA,NA,2145,NA,NA,0.506979166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COVID19_PPQ_4_12","ordered, factor",720,0.74869109947644,5,NA,NA,2145,NA,NA,0.569367283950617,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COVID19_PPQ_2_12","ordered, factor",720,0.74869109947644,5,NA,NA,2145,NA,NA,0.391361882716049,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COVID19_PPQ_8_12","ordered, factor",720,0.74869109947644,5,NA,NA,2145,NA,NA,0.707534722222222,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COVID19_PPQ_5_12","ordered, factor",720,0.74869109947644,5,NA,NA,2145,NA,NA,0.693090277777778,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COVID19_PPQ_10_12","ordered, factor",720,0.74869109947644,5,NA,NA,2145,NA,NA,0.681292438271605,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COVID19_PPQ_12_12","ordered, factor",720,0.74869109947644,5,NA,NA,2145,NA,NA,0.588051697530864,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COVID19_PPQ_14_12","ordered, factor",720,0.74869109947644,5,NA,NA,2145,NA,NA,0.646828703703704,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COVID19_PPQ_9_12","ordered, factor",720,0.74869109947644,5,NA,NA,2145,NA,NA,0.519810956790123,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COVID19_PPQ_1_12","ordered, factor",670,0.766143106457243,5,NA,NA,2195,NA,NA,0.572746714190243,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COVID19_PPQ_6_12","ordered, factor",670,0.766143106457243,5,NA,NA,2195,NA,NA,0.617295611494765,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COVID19_PPQ_7_12","ordered, factor",670,0.766143106457243,5,NA,NA,2195,NA,NA,0.614854087770105,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COVID19_PPQ_11_12","ordered, factor",670,0.766143106457243,5,NA,NA,2195,NA,NA,0.671307640899978,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COVID19_PPQ_13_12","ordered, factor",670,0.766143106457243,5,NA,NA,2195,NA,NA,0.729177990643796,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COVID19_PPQ_15_12","ordered, factor",670,0.766143106457243,5,NA,NA,2195,NA,NA,0.702806861216307,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Complaints_1_12","ordered, factor",2563,0.105410122164049,6,NA,NA,1201,"A little of the time",NA,0.689117272436512,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Complaints_2_12","ordered, factor",2563,0.105410122164049,6,NA,NA,1774,"None of the time",NA,0.466245768552112,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Complaints_3_12","ordered, factor",2563,0.105410122164049,6,NA,NA,1442,"None of the time",NA,0.581205056683933,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Complaints_4_12","ordered, factor",2563,0.105410122164049,6,NA,NA,2083,"None of the time",NA,0.321328354571319,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Complaints_5_12","ordered, factor",2563,0.105410122164049,6,NA,NA,1165,"A little of the time",NA,0.694055033598119,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Complaints_6_12","ordered, factor",2563,0.105410122164049,6,NA,NA,2018,"None of the time",NA,0.357773647584575,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Complaints_7_12","ordered, factor",2563,0.105410122164049,6,NA,NA,1073,"A little of the time",NA,0.722727112884838,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Complaints_8_12","ordered, factor",2563,0.105410122164049,6,NA,NA,1742,"None of the time",NA,0.487899394866987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Complaints_9_12","ordered, factor",2563,0.105410122164049,6,NA,NA,1051,"A little of the time",NA,0.665236508194817,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Complaints_10_12","ordered, factor",2563,0.105410122164049,6,NA,NA,1959,"None of the time",NA,0.390527037043408,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Complaints_11_12","ordered, factor",2508,0.124607329842932,6,NA,NA,2292,"None of the time",NA,0.160553215356791,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Complaints_12_12","ordered, factor",2563,0.105410122164049,6,NA,NA,1139,"A little of the time",NA,0.671030415884136,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Complaints_13_12","ordered, factor",2563,0.105410122164049,6,NA,NA,2093,"None of the time",NA,0.311967677119499,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Complaints_14_12","ordered, factor",2563,0.105410122164049,6,NA,NA,1162,"None of the time",NA,0.670006206453402,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Complaints_15_12","ordered, factor",2563,0.105410122164049,6,NA,NA,1282,"None of the time",NA,0.632404263134748,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Complaints_16_12","ordered, factor",2563,0.105410122164049,6,NA,NA,726,"A little of the time",NA,0.782285926452081,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Complaints_17_12","ordered, factor",2563,0.105410122164049,6,NA,NA,753,"A little of the time",NA,0.774277668230738,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Complaints_18_12","ordered, factor",2563,0.105410122164049,6,NA,NA,962,"None of the time",NA,0.706027384205954,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Complaints_19_12","ordered, factor",2563,0.105410122164049,6,NA,NA,743,"A little of the time",NA,0.777761319927069,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Complaints_20_12","ordered, factor",2563,0.105410122164049,6,NA,NA,1501,"None of the time",NA,0.566722418693101,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Complaints_21_12","ordered, factor",2563,0.105410122164049,6,NA,NA,1509,"None of the time",NA,0.57184285692321,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Complaints_22_12","ordered, factor",2563,0.105410122164049,6,NA,NA,812,"None of the time",NA,0.760137549743346,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Complaints_23_12","ordered, factor",2508,0.124607329842932,6,NA,NA,790,"A little of the time",NA,0.775449343599684,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Absence_workdays_12","numeric",900,0.68586387434555,61,14.0633333333333,5,5,NA,34.5406434677752,NA,0,500,500,6.94209996139918,42.5822475582859,67.1482577263836,206.16775426956,NA,NA
"Breadwinner_12","factor",2757,0.037696335078534,4,NA,NA,1660,"My partner",NA,0.556927339897427,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Childcare_6mPP","factor",1369,0.52216404886562,3,NA,NA,1496,NA,NA,0.28438325202584,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Compressedwork_6mPP","factor",1369,0.52216404886562,5,NA,NA,1496,NA,NA,0.343861599937252,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Flexiblehours_6mPP","factor",1369,0.52216404886562,5,NA,NA,1496,NA,NA,0.62839318500385,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSSB_SF_1_6mPP","ordered, factor",1237,0.568237347294939,7,NA,NA,1628,NA,NA,0.718272295413121,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSSB_SF_2_6mPP","ordered, factor",1237,0.568237347294939,7,NA,NA,1628,NA,NA,0.755349245736909,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSSB_SF_3_6mPP","ordered, factor",1237,0.568237347294939,7,NA,NA,1628,NA,NA,0.791549168751948,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSSB_SF_4_6mPP","ordered, factor",1237,0.568237347294939,7,NA,NA,1628,NA,NA,0.749356443634657,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hoursworkpartner_12","factor",2671,0.0677137870855148,3,NA,NA,2084,"No",NA,0.342939914701508,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hoursjobpartner_8wPP","factor",2262,0.210471204188482,3,NA,NA,1636,"No",NA,0.40031551931305,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IWPQ_TP1_12","ordered, factor",2551,0.109598603839442,6,NA,NA,1142,"Often",NA,0.680115145350798,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IWPQ_TP4_12","ordered, factor",2551,0.109598603839442,6,NA,NA,1240,"Often",NA,0.655510686657034,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IWPQ_TP6_12","ordered, factor",2551,0.109598603839442,6,NA,NA,1062,"Often",NA,0.710413868336427,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IWPQ_CP2_12","ordered, factor",2551,0.109598603839442,6,NA,NA,935,"Often",NA,0.721267944976958,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IWPQ_CP1_12","ordered, factor",2551,0.109598603839442,6,NA,NA,771,"Often",NA,0.77942270892146,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IWPQ_CP9_12","ordered, factor",2551,0.109598603839442,6,NA,NA,938,"Often",NA,0.728348895391712,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maternityleave_12","integer",2520,0.120418848167539,31,32.5551587301587,36,36,NA,10.9638391691831,NA,0,356,356,8.74713975285621,89.6848324825343,301.270156271519,1545.07955367421,NA,NA
